MRSTATEPSTL,DOB_MM,ptb_prop,ptb_prop2,n,year,state_name,Census_Region,MRSTATE,month_index
NA,3,0.06641604010025062,6.64,798,2017,North Dakota,Midwest,ND,75
NA,4,0.06327543424317618,6.33,806,2017,North Dakota,Midwest,ND,76
NA,5,0.06472081218274112,6.47,788,2017,North Dakota,Midwest,ND,77
NA,6,0.05555555555555555,5.56,792,2017,North Dakota,Midwest,ND,78
NA,7,0.0754226267880364,7.54,769,2017,North Dakota,Midwest,ND,79
NA,8,0.046511627906976744,4.65,774,2017,North Dakota,Midwest,ND,80
NA,9,0.06835443037974684,6.84,790,2017,North Dakota,Midwest,ND,81
NA,10,0.05966277561608301,5.97,771,2017,North Dakota,Midwest,ND,82
NA,11,0.08533333333333333,8.53,750,2017,North Dakota,Midwest,ND,83
NA,12,0.051655629139072845,5.17,755,2017,North Dakota,Midwest,ND,84
NA,1,0.07930828861061419,7.93,1677,2017,Nebraska,Midwest,NE,73
NA,2,0.08884565499351492,8.88,1542,2017,Nebraska,Midwest,NE,74
NA,3,0.07123136388735506,7.12,1811,2017,Nebraska,Midwest,NE,75
NA,4,0.08346972176759411,8.35,1833,2017,Nebraska,Midwest,NE,76
NA,5,0.07024793388429752,7.02,1936,2017,Nebraska,Midwest,NE,77
NA,6,0.0835405271009448,8.35,2011,2017,Nebraska,Midwest,NE,78
NA,7,0.06421543241843604,6.42,1931,2017,Nebraska,Midwest,NE,79
NA,8,0.07917888563049853,7.92,2046,2017,Nebraska,Midwest,NE,80
NA,9,0.07119741100323625,7.12,1854,2017,Nebraska,Midwest,NE,81
NA,10,0.07150259067357513,7.15,1930,2017,Nebraska,Midwest,NE,82
NA,11,0.06755260243632337,6.76,1806,2017,Nebraska,Midwest,NE,83
NA,12,0.08127402526084569,8.13,1821,2017,Nebraska,Midwest,NE,84
NA,1,0.085,8.5,1600,2017,New Mexico,West,NM,73
NA,2,0.07346938775510205,7.35,1470,2017,New Mexico,West,NM,74
NA,3,0.07262569832402235,7.26,1611,2017,New Mexico,West,NM,75
NA,4,0.0781974817760106,7.82,1509,2017,New Mexico,West,NM,76
NA,5,0.08380592312539382,8.38,1587,2017,New Mexico,West,NM,77
NA,6,0.07975077881619938,7.98,1605,2017,New Mexico,West,NM,78
NA,7,0.09666080843585237,9.67,1707,2017,New Mexico,West,NM,79
NA,8,0.07434733257661748,7.43,1762,2017,New Mexico,West,NM,80
NA,9,0.06743515850144093,6.74,1735,2017,New Mexico,West,NM,81
NA,10,0.08267954133977067,8.27,1657,2017,New Mexico,West,NM,82
NA,11,0.0710560625814863,7.11,1534,2017,New Mexico,West,NM,83
NA,12,0.07407407407407407,7.41,1566,2017,New Mexico,West,NM,84
NA,1,0.08208955223880597,8.21,2412,2017,Nevada,West,NV,73
NA,2,0.10065237651444547,10.07,2146,2017,Nevada,West,NV,74
NA,3,0.09033078880407125,9.03,2358,2017,Nevada,West,NV,75
NA,4,0.09135913591359136,9.14,2222,2017,Nevada,West,NV,76
NA,5,0.07723250201126307,7.72,2486,2017,Nevada,West,NV,77
NA,6,0.0905366653011061,9.05,2441,2017,Nevada,West,NV,78
NA,7,0.09523809523809523,9.52,2499,2017,Nevada,West,NV,79
NA,8,0.08236658932714618,8.24,2586,2017,Nevada,West,NV,80
NA,9,0.07776475185619383,7.78,2559,2017,Nevada,West,NV,81
NA,10,0.09270998415213946,9.27,2524,2017,Nevada,West,NV,82
NA,11,0.09708333333333333,9.71,2400,2017,Nevada,West,NV,83
NA,12,0.08518673940411246,8.52,2383,2017,Nevada,West,NV,84
NA,1,0.07166839631280142,7.17,16381,2017,New York,Northeast,NY,73
NA,2,0.06510364924829459,6.51,15099,2017,New York,Northeast,NY,74
NA,3,0.06482528721947735,6.48,16799,2017,New York,Northeast,NY,75
NA,4,0.07153049196600285,7.15,16119,2017,New York,Northeast,NY,76
NA,5,0.06646366457808749,6.65,17077,2017,New York,Northeast,NY,77
NA,6,0.06928339517625232,6.93,17248,2017,New York,Northeast,NY,78
NA,7,0.06860321384425216,6.86,17798,2017,New York,Northeast,NY,79
NA,8,0.0668141592920354,6.68,18080,2017,New York,Northeast,NY,80
NA,9,0.06351218949916432,6.35,17351,2017,New York,Northeast,NY,81
NA,10,0.06692316660837122,6.69,17154,2017,New York,Northeast,NY,82
NA,11,0.06779252110977081,6.78,16580,2017,New York,Northeast,NY,83
NA,12,0.07131944020045224,7.13,16363,2017,New York,Northeast,NY,84
NA,1,0.08830674976233231,8.83,9467,2017,Ohio,Midwest,OH,73
NA,2,0.08166928427193179,8.17,8914,2017,Ohio,Midwest,OH,74
NA,3,0.0798004987531172,7.98,10025,2017,Ohio,Midwest,OH,75
NA,4,0.08675461741424802,8.68,9475,2017,Ohio,Midwest,OH,76
NA,5,0.08362641656897225,8.36,10236,2017,Ohio,Midwest,OH,77
NA,6,0.08121188655502855,8.12,10331,2017,Ohio,Midwest,OH,78
NA,7,0.08534393036238054,8.53,10569,2017,Ohio,Midwest,OH,79
NA,8,0.07647165041531238,7.65,11076,2017,Ohio,Midwest,OH,80
NA,9,0.08080526950551999,8.08,10779,2017,Ohio,Midwest,OH,81
NA,10,0.07890988510112999,7.89,10531,2017,Ohio,Midwest,OH,82
NA,11,0.08143421452446065,8.14,9873,2017,Ohio,Midwest,OH,83
NA,12,0.08531090417542805,8.53,9987,2017,Ohio,Midwest,OH,84
NA,1,0.09304964539007092,9.3,3525,2017,Oklahoma,South,OK,73
NA,2,0.09414290095062865,9.41,3261,2017,Oklahoma,South,OK,74
NA,3,0.09003037834852251,9,3621,2017,Oklahoma,South,OK,75
NA,4,0.08659730722154223,8.66,3268,2017,Oklahoma,South,OK,76
NA,5,0.10597095212479828,10.6,3718,2017,Oklahoma,South,OK,77
NA,6,0.09595687331536389,9.6,3710,2017,Oklahoma,South,OK,78
NA,7,0.08090008036431824,8.09,3733,2017,Oklahoma,South,OK,79
NA,8,0.09564134495641345,9.56,4015,2017,Oklahoma,South,OK,80
NA,9,0.08964091965900284,8.96,3871,2017,Oklahoma,South,OK,81
NA,10,0.08159493002376551,8.16,3787,2017,Oklahoma,South,OK,82
NA,11,0.093644544431946,9.36,3556,2017,Oklahoma,South,OK,83
NA,12,0.09432853364678224,9.43,3403,2017,Oklahoma,South,OK,84
NA,1,0.06556333545512412,6.56,3142,2017,Oregon,West,OR,73
NA,2,0.06532834297380061,6.53,2939,2017,Oregon,West,OR,74
NA,3,0.06893410264196781,6.89,3293,2017,Oregon,West,OR,75
NA,4,0.06267366471133065,6.27,3239,2017,Oregon,West,OR,76
NA,5,0.061206896551724135,6.12,3480,2017,Oregon,West,OR,77
NA,6,0.06458271896195812,6.46,3391,2017,Oregon,West,OR,78
NA,7,0.06772793053545587,6.77,3455,2017,Oregon,West,OR,79
NA,8,0.058323895809739526,5.83,3532,2017,Oregon,West,OR,80
NA,9,0.05652045922873123,5.65,3397,2017,Oregon,West,OR,81
NA,10,0.061650045330915684,6.17,3309,2017,Oregon,West,OR,82
NA,11,0.06096774193548387,6.1,3100,2017,Oregon,West,OR,83
NA,12,0.07138324873096447,7.14,3152,2017,Oregon,West,OR,84
NA,1,0.07321324811156305,7.32,8605,2017,Pennsylvania,Northeast,PA,73
NA,2,0.06890883803262106,6.89,7909,2017,Pennsylvania,Northeast,PA,74
NA,3,0.06579097658480867,6.58,8755,2017,Pennsylvania,Northeast,PA,75
NA,4,0.06941148552444233,6.94,8428,2017,Pennsylvania,Northeast,PA,76
NA,5,0.07452689772485648,7.45,9406,2017,Pennsylvania,Northeast,PA,77
NA,6,0.07024359512809744,7.02,9524,2017,Pennsylvania,Northeast,PA,78
NA,7,0.07300682211587414,7.3,9821,2017,Pennsylvania,Northeast,PA,79
NA,8,0.07049786075457021,7.05,10284,2017,Pennsylvania,Northeast,PA,80
NA,9,0.06890993350795889,6.89,9926,2017,Pennsylvania,Northeast,PA,81
NA,10,0.06754201680672269,6.75,9520,2017,Pennsylvania,Northeast,PA,82
NA,11,0.07299689619496494,7.3,8699,2017,Pennsylvania,Northeast,PA,83
NA,12,0.07253886010362694,7.25,8878,2017,Pennsylvania,Northeast,PA,84
NA,1,0.09125188536953242,9.13,3978,2017,South Carolina,South,SC,73
NA,2,0.08494208494208494,8.49,3626,2017,South Carolina,South,SC,74
NA,3,0.08221892025755324,8.22,4038,2017,South Carolina,South,SC,75
NA,4,0.09282584884994524,9.28,3652,2017,South Carolina,South,SC,76
NA,5,0.09021986353297953,9.02,3957,2017,South Carolina,South,SC,77
NA,6,0.10305152576288144,10.31,3998,2017,South Carolina,South,SC,78
NA,7,0.09854721549636804,9.85,4130,2017,South Carolina,South,SC,79
NA,8,0.09090909090909091,9.09,4532,2017,South Carolina,South,SC,80
NA,9,0.08749129728475284,8.75,4309,2017,South Carolina,South,SC,81
NA,10,0.0914765906362545,9.15,4165,2017,South Carolina,South,SC,82
NA,11,0.08793969849246232,8.79,3980,2017,South Carolina,South,SC,83
NA,12,0.09228855721393035,9.23,4020,2017,South Carolina,South,SC,84
NA,1,0.06257521058965103,6.26,831,2017,South Dakota,Midwest,SD,73
NA,2,0.0759651307596513,7.6,803,2017,South Dakota,Midwest,SD,74
NA,3,0.05758582502768549,5.76,903,2017,South Dakota,Midwest,SD,75
NA,4,0.06682867557715674,6.68,823,2017,South Dakota,Midwest,SD,76
NA,5,0.07510729613733906,7.51,932,2017,South Dakota,Midwest,SD,77
NA,6,0.07263157894736842,7.26,950,2017,South Dakota,Midwest,SD,78
NA,7,0.058091286307053944,5.81,964,2017,South Dakota,Midwest,SD,79
NA,8,0.07429718875502007,7.43,996,2017,South Dakota,Midwest,SD,80
NA,9,0.056433408577878104,5.64,886,2017,South Dakota,Midwest,SD,81
NA,10,0.06666666666666667,6.67,900,2017,South Dakota,Midwest,SD,82
NA,11,0.07349397590361446,7.35,830,2017,South Dakota,Midwest,SD,83
NA,12,0.07091346153846154,7.09,832,2017,South Dakota,Midwest,SD,84
NA,1,0.0890103455006832,8.9,5123,2017,Tennessee,South,TN,73
NA,2,0.08081457663451233,8.08,4665,2017,Tennessee,South,TN,74
NA,3,0.08436132113012336,8.44,5026,2017,Tennessee,South,TN,75
NA,4,0.09077720207253887,9.08,4825,2017,Tennessee,South,TN,76
NA,5,0.08129007921539042,8.13,5302,2017,Tennessee,South,TN,77
NA,6,0.09206174200661521,9.21,5442,2017,Tennessee,South,TN,78
NA,7,0.0857843137254902,8.58,5712,2017,Tennessee,South,TN,79
NA,8,0.08777169404347104,8.78,6027,2017,Tennessee,South,TN,80
NA,9,0.08290244743192003,8.29,5802,2017,Tennessee,South,TN,81
NA,10,0.08897110641296688,8.9,5676,2017,Tennessee,South,TN,82
NA,11,0.08856564168661388,8.86,5431,2017,Tennessee,South,TN,83
NA,12,0.08513032064504031,8.51,5333,2017,Tennessee,South,TN,84
NA,1,0.086381541924592,8.64,28432,2017,Texas,South,TX,73
NA,2,0.08599194672448505,8.6,25828,2017,Texas,South,TX,74
NA,3,0.08646095941483507,8.65,28163,2017,Texas,South,TX,75
NA,4,0.08732212160413971,8.73,26282,2017,Texas,South,TX,76
NA,5,0.08361690060966964,8.36,28212,2017,Texas,South,TX,77
NA,6,0.0873315175640757,8.73,28638,2017,Texas,South,TX,78
NA,7,0.08860716470668208,8.86,29422,2017,Texas,South,TX,79
NA,8,0.08684260369972852,8.68,31678,2017,Texas,South,TX,80
NA,9,0.0798429744022321,7.98,30823,2017,Texas,South,TX,81
NA,10,0.08431541313559322,8.43,30208,2017,Texas,South,TX,82
NA,11,0.08485595018134538,8.49,29226,2017,Texas,South,TX,83
NA,12,0.08790525843317336,8.79,28963,2017,Texas,South,TX,84
NA,1,0.07388105456774985,7.39,3262,2017,Utah,West,UT,73
NA,2,0.0747430706944877,7.47,3211,2017,Utah,West,UT,74
NA,3,0.07304442627418915,7.3,3669,2017,Utah,West,UT,75
NA,4,0.07284020327498589,7.28,3542,2017,Utah,West,UT,76
NA,5,0.07072538860103626,7.07,3860,2017,Utah,West,UT,77
NA,6,0.06688963210702341,6.69,3887,2017,Utah,West,UT,78
NA,7,0.068248467075446545,6.82,3751,2017,Utah,West,UT,79
NA,8,0.06920504244918961,6.92,3887,2017,Utah,West,UT,80
NA,9,0.06930415263748597,6.93,3564,2017,Utah,West,UT,81
NA,10,0.07048331415420023,7.05,3476,2017,Utah,West,UT,82
NA,11,0.07149161518093557,7.15,3399,2017,Utah,West,UT,83
NA,12,0.07335788827501534,7.34,3258,2017,Utah,West,UT,84
NA,1,0.0777270719858678,7.77,6793,2017,Virginia,South,VA,73
NA,2,0.07020176755044188,7.02,5997,2017,Virginia,South,VA,74
NA,3,0.08065915004336513,8.07,6918,2017,Virginia,South,VA,75
NA,4,0.06774345303434216,6.77,6377,2017,Virginia,South,VA,76
NA,5,0.075,7.5,6960,2017,Virginia,South,VA,77
NA,6,0.07451263537906137,7.45,6925,2017,Virginia,South,VA,78
NA,7,0.07776203966005665,7.78,7060,2017,Virginia,South,VA,79
NA,8,0.07343957503320053,7.34,7530,2017,Virginia,South,VA,80
NA,9,0.06884353741496599,6.88,7350,2017,Virginia,South,VA,81
NA,10,0.06568627450980392,6.57,7140,2017,Virginia,South,VA,82
NA,11,0.07857554786620531,7.86,6936,2017,Virginia,South,VA,83
NA,12,0.07863171923589515,7.86,6753,2017,Virginia,South,VA,84
NA,1,0.06585365853658537,6.59,410,2017,Vermont,Northeast,VT,73
NA,2,0.06289308176100629,6.29,318,2017,Vermont,Northeast,VT,74
NA,3,0.055401662049861494,5.54,361,2017,Vermont,Northeast,VT,75
NA,4,0.039119804400977995,3.91,409,2017,Vermont,Northeast,VT,76
NA,5,0.04473684210526316,4.47,380,2017,Vermont,Northeast,VT,77
NA,6,0.043478260869565216,4.35,460,2017,Vermont,Northeast,VT,78
NA,7,0.04145077720207254,4.15,386,2017,Vermont,Northeast,VT,79
NA,8,0.06413301662707839,6.41,421,2017,Vermont,Northeast,VT,80
NA,9,0.04909560723514212,4.91,387,2017,Vermont,Northeast,VT,81
NA,10,0.06666666666666667,6.67,390,2017,Vermont,Northeast,VT,82
NA,11,0.03412073490813648,3.41,381,2017,Vermont,Northeast,VT,83
NA,12,0.04878048780487805,4.88,328,2017,Vermont,Northeast,VT,84
NA,1,0.06691767927434537,6.69,5843,2017,Washington,West,WA,73
NA,2,0.06913902348117779,6.91,5366,2017,Washington,West,WA,74
NA,3,0.06733333333333333,6.73,6000,2017,Washington,West,WA,75
NA,4,0.06622961842326441,6.62,5949,2017,Washington,West,WA,76
NA,5,0.06499842618822789,6.5,6354,2017,Washington,West,WA,77
NA,6,0.061726410544928466,6.17,6221,2017,Washington,West,WA,78
NA,7,0.06431924882629109,6.43,6390,2017,Washington,West,WA,79
NA,8,0.06832684824902724,6.83,6425,2017,Washington,West,WA,80
NA,9,0.06044848878778031,6.04,6154,2017,Washington,West,WA,81
NA,10,0.06084033613445378,6.08,5950,2017,Washington,West,WA,82
NA,11,0.05986465382613222,5.99,5763,2017,Washington,West,WA,83
NA,12,0.0695364238410596,6.95,5738,2017,Washington,West,WA,84
NA,1,0.06796818510484454,6.8,4149,2017,Wisconsin,Midwest,WI,73
NA,2,0.07076999750809868,7.08,4013,2017,Wisconsin,Midwest,WI,74
NA,3,0.07038887681946557,7.04,4603,2017,Wisconsin,Midwest,WI,75
NA,4,0.07209519365375641,7.21,4286,2017,Wisconsin,Midwest,WI,76
NA,5,0.06793359545653124,6.79,4578,2017,Wisconsin,Midwest,WI,77
NA,6,0.07138150669887985,7.14,4553,2017,Wisconsin,Midwest,WI,78
NA,7,0.06944747761519983,6.94,4579,2017,Wisconsin,Midwest,WI,79
NA,8,0.06746784735399536,6.75,4743,2017,Wisconsin,Midwest,WI,80
NA,9,0.07374429223744292,7.37,4380,2017,Wisconsin,Midwest,WI,81
NA,10,0.07269338303821063,7.27,4292,2017,Wisconsin,Midwest,WI,82
NA,11,0.07323733862959285,7.32,4028,2017,Wisconsin,Midwest,WI,83
NA,12,0.07432590855803048,7.43,4265,2017,Wisconsin,Midwest,WI,84
NA,1,0.06444444444444444,6.44,450,2017,Wyoming,West,WY,73
NA,2,0.07207207207207207,7.21,444,2017,Wyoming,West,WY,74
NA,3,0.053169734151329244,5.32,489,2017,Wyoming,West,WY,75
NA,4,0.05307855626326964,5.31,471,2017,Wyoming,West,WY,76
NA,5,0.05166051660516605,5.17,542,2017,Wyoming,West,WY,77
NA,6,0.061855670103092786,6.19,485,2017,Wyoming,West,WY,78
NA,7,0.038539553752535496,3.85,493,2017,Wyoming,West,WY,79
NA,8,0.063655030800821355,6.37,487,2017,Wyoming,West,WY,80
NA,9,0.04708520179372197,4.71,446,2017,Wyoming,West,WY,81
NA,10,0.04700854700854701,4.7,468,2017,Wyoming,West,WY,82
NA,11,0.05531914893617021,5.53,470,2017,Wyoming,West,WY,83
NA,12,0.07300884955752213,7.3,452,2017,Wyoming,West,WY,84
